ip,port
2a03:4000:63:1f93:84ec:59ff:feee:a8d2,443
43.168.16.112,443
43.175.120.116,443
109.122.198.230,443
2a0b:4141:820:602::2,443
138.124.231.159,443
2a0d:d940:12:fa::2,443
91.107.166.26,2053
2a01:4f8:c010:6c95::1,2053
165.227.173.197,443
195.133.75.219,443
64.188.124.18,443
2a01:ecc0:40:6cf::2,443
176.98.181.6,8443
51.195.47.23,2087
2001:41d0:701:1100::15b5,2087
217.11.166.57,443
57.129.63.154,2053
5.45.100.191,443
2a03:4000:6:ac1:2499:eff:fe79:fee3,443
57.129.63.64,2053
209.38.219.255,443
2a03:b0c0:3:f0:0:2:2f90:1000,443
111.88.74.167,443
38.242.137.199,8443
2a02:c207:2254:6218::1,8443
87.251.87.217,443
2a0f:cdc6:500:be4::2,443
144.31.244.173,8443
2a01:ecc0:40:166a::2,8443
146.70.233.51,443
2001:ac8:28:51:0:1:f446:7605,443
212.113.109.73,443
178.104.13.91,443
2a01:4f8:1c19:e24c::1,443
64.188.116.209,443
2a01:ecc0:40:4e3::2,443
77.239.123.45,443
2a01:ecc0:40:108e::2,443
146.103.40.28,2096
159.89.8.184,443
2a03:b0c0:3:f0:0:2:9623:5000,443
109.120.139.2,443
2a12:5940:15d4::2,443
144.31.104.183,8443
2a01:ecc0:40:1df5::2,8443
207.154.244.55,443
91.196.34.188,443
2a01:ecc0:4c0:263::2,443
37.120.186.205,2083
2a03:4000:f:e0:68fc:5aff:fecb:d6cb,2083
95.85.233.173,443
2a0b:4141:820:1410::2,443
144.31.214.124,443
194.5.98.17,443
2a05:dfc1:4000:900::a,443
68.183.67.126,443
2a03:b0c0:3:f0:0:2:e49:2000,443
193.26.159.9,443
138.124.228.122,443
152.53.105.182,443
93.88.204.149,443
2a0d:6c2:17:4d1::,443
77.110.118.50,443
146.70.20.102,443
217.144.187.154,443
2a12:5940:aea0::2,443
104.248.143.229,443
2a03:b0c0:3:f0:0:2:9623:1000,443
88.198.82.146,443
91.108.243.121,443
2a0a:6044:6200:1d9::,443
89.125.147.45,443
2605:e440:e::11,443
152.53.200.18,443
45.148.31.227,443
2a0f:f01:201:39::,443
159.223.24.65,443
2a03:b0c0:3:f0:0:1:9279:8000,443
95.85.232.94,443
2a0b:4141:820:e78::2,443
31.76.96.60,443
46.101.179.29,443
2a03:b0c0:3:f0:0:2:fc8:2000,443
213.165.55.4,443
2a0b:4141:820:e92::2,443
31.76.18.118,443
2a0f:cdc6:500:2fbe::2,443
87.106.162.236,443
2a01:239:46a:fa00::1,443
144.31.154.209,8443
2a0f:cdc6:500:22c8::2,8443
138.124.228.127,443
2a0f:cdc6:500:25c1::2,443
150.241.96.158,443
2.26.16.193,443
2a0d:d940:1a:1aba::2,443
144.31.78.127,443
2a01:ecc0:200:d3f::2,443
161.35.22.18,8443
2a03:b0c0:3:f0:0:2:838b:a000,8443
31.184.242.53,8443
152.53.200.126,443
193.36.85.199,443
2a14:7981:467:70a::,443
144.31.214.176,2053
2a01:ecc0:3c0:108::2,2053
91.110.209.103,443
213.165.37.101,443
2a0b:4140:d0af::2,443
194.35.13.234,2053
2602:fc16:2:4af::24b9,2053
94.156.131.128,8443
2a13:7dc0:4000:3d::1,8443
72.56.21.244,443
150.241.105.10,443
2a01:ecc0:40:a::2,443
2.27.45.14,8443
2a01:ecc0:40:2211::2,8443
93.185.157.153,443
2.26.71.129,443
64.188.96.130,443
2a01:ecc0:200:9b::2,443
109.122.196.101,8443
2a0b:4141:820:12fd::2,8443
103.80.86.230,443
2a0d:6c2:17:1a1::,443
147.45.218.4,443
91.110.209.46,443
87.106.83.132,443
2a01:239:448:e300::1,443
77.239.102.55,2053
2a01:ecc0:200:182d::2,2053
46.38.235.18,443
2a03:4000:2:77a:6488:d4ff:feb3:d3c7,443
194.5.65.17,443
2a0d:6c2:26:488::,443
185.23.238.150,443
2a0d:6c2:17:4d7::,443
209.38.232.45,443
2a03:b0c0:3:f0:0:1:e1cb:d000,443
209.38.230.177,443
2a03:b0c0:3:f0:0:2:cbc:3000,443
79.137.202.56,443
2a0b:4140:4760::2,443
164.92.255.64,443
2a03:b0c0:3:f0:0:1:fd65:6000,443
185.121.15.33,443
2a0d:6c2:12:296::,443
207.154.194.199,443
2a03:b0c0:3:f0:0:2:8876:4000,443
131.143.125.68,443
2a0d:6c2:26:1010::,443
144.31.213.202,443
2a01:ecc0:480:bf::2,443
144.31.57.146,8443
2a01:ecc0:400:486::2,8443
194.233.167.241,443
2a01:7e01::f03c:93ff:fe4c:5ee8,443
37.120.171.102,8443
2a03:4000:6:5d78:a8f0:9cff:fe74:1290,8443
178.17.48.78,443
2.26.61.126,443
147.45.222.22,8443
2a0d:d940:13:d9::2,8443
64.188.124.139,443
2a01:ecc0:40:314::2,443
2.27.19.251,443
2a0f:cdc6:500:2965::2,443
49.13.199.252,443
2a01:4f8:1c1a:1eff::1,443
194.59.9.10,443
150.241.105.167,443
2a01:ecc0:40:a7::2,443
68.183.66.65,8443
2a03:b0c0:3:f0::809b:1000,8443
88.198.82.145,443
79.137.203.67,2053
194.59.9.32,443
157.230.116.5,443
2a03:b0c0:3:f0:0:1:f011:2000,443
91.99.16.45,443
2a01:4f8:c2c:edb1::1,443
88.198.82.156,443
144.31.78.153,443
2a01:ecc0:200:144f::2,443
94.16.113.166,443
92.112.124.25,443
91.108.240.6,443
2a12:5940:f056::2,443
188.34.160.180,443
2a01:4f8:c17:21fc::1,443
77.239.127.36,2083
79.137.204.197,8443
194.59.9.14,443
77.239.122.81,443
2a01:ecc0:200:1b50::2,443
167.172.188.237,443
2a03:b0c0:3:f0:0:1:f011:6000,443
138.199.233.214,443
2a01:4f8:c17:c226::1,443
192.46.239.68,443
2a01:7e01::f03c:93ff:feb2:f6,443
2.27.45.21,443
2a01:ecc0:40:feb::2,443
91.99.161.159,443
2a01:4f8:1c1a:3b4e::1,443
91.107.158.212,443
91.110.209.127,443
144.31.64.117,443
2a01:ecc0:40:e47::2,443
62.84.98.74,2053
142.93.128.40,443
2a03:b0c0:2:f0:0:1:b90e:2001,443
147.90.26.59,443
23.168.88.86,443
212.69.86.229,443
87.120.205.154,443
2a0b:4141:820:8aa::2,443
91.107.158.211,443
2a01:4f8:1c1c:e734::1,443
178.104.19.178,443
2a01:4f8:c0c:db6f::1,443
5.45.110.82,8443
2a03:4000:6:2d58:8494:72ff:fef0:c83e,8443
209.38.238.229,443
2a03:b0c0:3:f0:0:2:cbc:6000,443
185.255.179.251,2053
164.90.216.191,443
2a03:b0c0:3:f0:0:1:e1cc:3000,443
146.190.31.69,443
2a03:b0c0:2:f0:0:1:6abe:a001,443
144.31.74.28,443
2a01:ecc0:40:11b2::2,443
144.31.200.6,443
2a0d:d940:14:102::2,443
62.60.246.90,443
148.135.207.52,443
2a12:bec4:1821:3a::b,443
217.154.163.39,443
85.215.129.133,443
2a01:239:468:7b00::1,443
207.154.202.76,443
2a03:b0c0:3:f0:0:1:fdb0:d000,443
162.19.243.8,2053
193.178.172.225,2053
178.17.52.183,443
2a0b:4141:820:1877::2,443
5.45.104.25,443
2a03:4000:6:1fbd:54a9:cfff:fecf:d886,443
193.233.161.248,443
2a12:5940:61f4::2,443
94.228.170.55,443
2a12:5940:10da::2,443
162.19.243.20,2053
188.166.164.107,443
2a03:b0c0:3:f0:0:1:9279:f000,443
64.226.109.18,443
2a03:b0c0:3:f0:0:1:a958:e000,443
46.225.210.240,2053
2a01:4f8:1c1a:b89e::1,2053
78.47.238.86,8443
2a01:4f8:1c18:1039::1,8443
135.125.238.202,2053
2.27.18.34,443
2a0f:cdc6:500:27af::2,443
194.32.79.77,443
45.38.42.156,2053
77.110.116.239,443
144.31.199.96,8443
194.59.9.11,443
147.45.69.64,443
51.38.98.202,443
64.188.97.15,443
2a01:ecc0:200:f::2,443
62.60.157.170,443
2a0b:4140:5cd9::2,443
172.105.90.145,443
2a01:7e01::f03c:93ff:fe5a:9f47,443
2.56.246.55,2053
2a0e:97c0:3ea:1b4::1,2053
91.196.32.106,443
2.26.250.227,443
2a0f:cdc6:500:2e52::2,443
5.39.255.78,443
161.35.221.240,443
2a03:b0c0:3:f0:0:1:fce0:0,443
194.146.223.155,443
2a0d:6c2:17:e19::,443
138.124.32.112,443
2a0b:4141:820:1299::2,443
167.233.25.100,443
194.87.29.79,443
2a0b:4141:820:689::2,443
94.156.154.23,443
5.182.86.61,443
2a0b:4140:d231::2,443
185.236.26.208,443
194.59.9.38,443
178.17.49.100,443
2a0b:4141:820:c48::2,443
144.31.244.99,443
2a01:ecc0:40:1f3b::2,443
46.101.227.221,443
2a03:b0c0:3:f0:0:1:f025:3000,443
5.181.177.189,443
80.66.85.100,443
2a01:ecc0:4c0:1c::2,443
2.27.9.124,443
2a01:ecc0:40:18ff::2,443
46.29.235.56,443
167.235.30.129,443
2a01:4f8:1c18:41de::1,443
194.33.35.241,443
2a12:5940:1e77::2,443
213.165.40.73,443
2a12:5940:2636::2,443
144.31.65.66,443
2a01:ecc0:200:ad0::2,443
213.176.77.231,443
2a0b:4141:820:18c3::2,443
87.106.161.163,8443
2a01:239:3b7:3500::1,8443
31.76.115.102,443
2a01:ecc0:400:76d::2,443
178.104.50.19,2053
2a01:4f8:1c19:cf39::1,2053
62.60.216.5,443
2a12:5940:9e7b::2,443
150.241.105.51,443
2a01:ecc0:40:33::2,443
193.42.60.235,443
166.1.22.116,443
202.61.199.117,443
2a03:4000:59:ea3:848d:6aff:fe8e:a9c0,443
178.104.88.132,443
2a01:4f8:1c18:9573::1,443
199.68.196.119,443
2a00:bd80:a176:10:413::1,443
213.176.74.100,443
2a12:5940:1f40::2,443
23.189.104.246,443
2a0a:6044:6200:114::2,443
5.75.235.115,8443
2a01:4f8:c014:f829::1,8443
150.241.115.111,443
91.99.230.186,443
2a01:4f8:1c1a:cc16::1,443
185.246.217.225,443
2a12:5940:293d::2,443
77.239.101.8,8443
2a01:ecc0:40:159f::2,8443
188.241.241.20,2053
95.85.18.16,443
2a03:b0c0:0:1051::2574:8000,443
45.59.124.17,8443
2602:fa59:11:1ed::1,8443
193.233.232.9,443
2.27.35.152,443
159.69.207.218,8443
2a01:4f8:1c18:59d::1,8443
138.124.108.224,443
2a0b:4140:d977::2,443
78.153.130.95,443
2a12:5940:5210::2,443
144.31.70.96,443
2a01:ecc0:200:1b79::2,443
147.45.42.73,2053
193.233.208.237,443
2a12:5940:23d7::2,443
159.195.45.111,443
2a0a:4cc0:c1:9d80:e8c1:44ff:febe:fb50,443
178.104.104.3,8443
2a01:4f8:1c1b:cb78::1,8443
8.209.83.19,443
79.137.196.176,443
2a0b:4140:d93f::2,443
91.99.52.229,443
2a01:4f8:1c1e:659e::1,443
217.60.248.94,2053
144.31.65.60,443
2a01:ecc0:200:1212::2,443
64.188.89.181,443
91.99.224.104,443
2a01:4f8:c2c:43f9::1,443
212.118.39.237,443
94.228.162.148,8443
2a12:5940:6316::2,8443
89.124.73.49,443
89.208.104.51,2053
91.99.227.152,443
2a01:4f8:1c18:df6c::1,443
129.151.198.3,2053
185.253.46.98,443
2a0a:8c41::154,443
138.124.28.6,443
2a0b:4141:820:1aa5::2,443
46.225.142.59,443
2a01:4f8:1c1e:51a9::1,443
178.104.138.148,443
2a01:4f8:1c19:ec20::1,443
85.192.40.42,443
2a0b:4140:d4dd::2,443
178.104.73.80,443
2a01:4f8:1c19:231c::1,443
2.26.110.123,443
94.156.112.117,443
46.101.152.226,8443
2a03:b0c0:3:d0::10a3:8001,8443
138.124.108.5,443
2a0b:4140:d8b8::2,443
108.165.236.191,443
64.226.121.114,443
2a03:b0c0:3:f0:0:1:e1cb:f000,443
159.69.191.98,8443
95.85.233.82,443
2a0b:4141:820:eff::2,443
144.31.122.254,443
2a12:bec4:1de0:282::2,443
77.221.157.32,443
2a0b:4140:4804::2,443
193.8.215.247,8443
2a12:5940:60b3::2,8443
109.122.198.5,2053
2a0b:4141:820:958::2,2053
156.253.5.219,2053
2a14:7981:467:347::,2053
193.33.153.222,443
2a12:5940:16a1::2,443
209.38.255.155,443
2a03:b0c0:3:f0:0:2:fc7:e000,443
94.141.123.231,443
89.208.104.201,443
2a12:5940:1fac::2,443
77.221.148.41,2053
116.203.18.84,443
138.199.208.190,443
2a01:4f8:1c19:ae46::1,443
178.105.253.169,8443
2a01:4f8:c014:72c7::2,8443
85.192.63.123,2053
78.40.196.36,8443
2.26.151.209,443
2a0d:d940:1a:74d9::2,443
46.38.241.239,443
85.192.60.46,443
185.246.217.72,443
116.203.195.246,8443
2a01:4f8:c2c:f79e::1,8443
185.125.100.4,443
2a12:5940:31bf::2,443
79.137.203.158,443
2a12:5940:a18b::2,443
89.125.146.45,443
2605:e440:e::b5,443
95.163.152.8,443
2a01:e5c0:2917::2,443
95.163.153.198,443
2a12:5940:5e53::2,443
46.225.80.41,443
2a01:4f8:1c1e:6353::1,443
77.110.110.82,443
2a12:5940:5355::2,443
72.56.96.203,443
2a03:6f02::1:6320,443
178.104.36.142,443
178.104.143.42,443
2a01:4f8:1c1e:8346::1,443
77.221.153.59,443
2a01:e5c0:2bcf::2,443
185.253.46.5,443
2a0a:8c41::36,443
195.74.93.35,443
195.74.93.34,443
138.124.113.73,443
2a12:5940:2db7::2,443
213.176.113.100,443
209.38.247.194,443
2a03:b0c0:3:f0:0:1:f025:6000,443
217.154.94.41,443
2a01:239:3bf:dd00::1,443
91.184.242.70,443
2a0b:4140:d9c1::2,443
94.159.100.136,443
2a0b:4142:3fc::2,443
109.120.179.35,2053
2a01:e5c0:2b86::2,2053
64.188.126.166,443
2a01:ecc0:200:656::2,443
138.124.50.117,443
2a12:5940:99d4::2,443
94.228.163.143,443
2a12:5940:63f8::2,443
185.78.76.215,443
2a0f:cdc6:500:48d::2,443
45.155.71.241,443
2a12:5940:53a2::2,443
108.165.173.95,8443
167.71.48.177,443
2a03:b0c0:3:f0:0:1:fce0:4000,443
62.60.247.105,443
2a01:e5c0:43c5::2,443
79.137.194.184,8443
2.26.92.129,443
2a01:ecc0:400:608::2,443
185.125.100.208,8443
2a12:5940:2ca2::2,8443
167.233.142.35,443
2a01:4f8:c015:425c::1,443
62.60.235.207,8443
2a01:e5c0:4d0f::2,8443
91.107.254.187,2083
45.153.48.157,443
2a0f:f01:210:9e::,443
167.235.54.20,443
2a01:4f8:1c16:ddbf::1,443
94.159.111.159,443
2a0b:4142:e7f::2,443
138.124.109.28,443
2a0b:4140:df51::2,443
116.203.198.90,443
2a01:4f8:1c1c:c766::1,443
88.99.36.146,443
2a01:4f8:c17:662c::1,443
77.221.152.88,443
2a01:e5c0:204c::2,443
138.199.144.252,8443
2a01:4f8:c012:cde1::1,8443
76.164.201.108,443
76.164.201.98,443
57.129.63.155,2053
188.68.53.11,443
188.68.38.64,443
2a03:4000:13:81c:b457:32ff:fe8d:2832,443
192.91.186.156,443
64.188.115.211,443
2a0d:d940:1a:54e::2,443
94.228.162.240,443
2a12:5940:6329::2,443
62.60.157.133,443
2a0b:4140:54ee::2,443
217.144.185.122,443
185.246.223.134,443
62.60.155.126,443
31.169.127.103,8443
46.101.97.143,8443
62.60.245.251,443
2a0b:4140:da4c::2,443
2.56.246.37,443
2a0e:97c0:3ea:3f7::1,443
138.124.231.200,443
2a0d:d940:12:10f::2,443
152.53.200.186,443
147.45.69.68,8443
2a01:e5c0:4d11::2,8443
83.147.253.78,443
2a01:e5c0:4ebd::2,443
188.245.102.244,443
178.104.128.212,443
2a01:4f8:1c19:7c2a::1,443
49.12.215.239,443
178.17.48.188,2083
2a0b:4141:820:6e4::2,2083
77.239.96.164,443
2a0f:cdc6:500:91f::2,443
46.226.162.252,443
2a0b:4140:10d1::2,443
194.164.205.110,8443
213.176.67.40,443
2a01:e5c0:432d::2,443
138.124.91.49,443
2a0b:4140:5d6a::2,443
62.60.246.37,8443
2a0b:4140:5579::2,8443
202.61.203.58,443
2a03:4000:5a:782:682e:6dff:fed1:95ab,443
77.221.153.82,443
2a0b:4140:59d5::2,443
150.241.105.150,443
2a01:ecc0:40:ad::2,443
38.180.56.25,443
159.69.86.12,8443
217.154.206.185,8443
2a01:239:2a5:4500::1,8443
5.45.107.150,8443
2a03:4000:6:1e3a:8843:51ff:feb3:5045,8443
46.226.163.166,8443
2a0b:4140:11c6::2,8443
77.221.153.69,443
2a0b:4140:5b73::2,443
2.26.251.174,443
2a0f:cdc6:500:2ef9::2,443
178.104.242.7,443
2a01:4f8:1c19:7abf::1,443
194.164.192.16,443
83.147.253.187,443
2a01:e5c0:4012::2,443
46.229.253.26,443
103.121.48.87,8443
57.129.47.41,2053
89.23.107.62,443
2a00:b703:fff1:8::1,443
5.175.249.222,443
2a0f:5707:aaf1:4dcd::1,443
146.19.207.205,443
46.226.167.41,443
2a01:e5c0:2132::2,443
91.107.148.154,443
78.153.130.88,443
2a12:5940:5c63::2,443
207.154.222.15,443
2a03:b0c0:3:f0:0:1:f011:5000,443
45.59.125.125,8443
2602:fa59:11:6b::1,8443
103.80.86.194,8443
2a0d:6c2:17:e56::,8443
188.245.59.37,443
147.45.43.152,443
2a12:5940:2cc9::2,443
89.58.42.102,443
2a03:4000:66:350:e400:22ff:fe18:d7fa,443
148.253.209.52,443
2a13:d200:5:132::1,443
95.181.162.108,443
2a0b:4140:d3fb::2,443
138.124.55.222,2053
62.60.245.141,443
85.192.40.107,443
2a01:e5c0:4dab::2,443
94.159.96.182,2053
193.233.161.174,443
2a12:5940:61aa::2,443
77.221.155.117,443
79.137.195.73,8443
2a12:5940:1bc1::2,8443
49.12.241.100,8443
2a01:4f8:c012:2546::1,8443
108.165.236.90,443
2a0d:d940:20:5::2,443
54.38.156.213,2096
57.129.63.160,2053
193.162.47.79,443
2a0a:8c41::170,443
109.120.179.99,443
104.248.33.8,443
2a03:b0c0:3:f0:0:1:f011:a000,443
109.176.202.20,443
2a0f:85c1:b36:7b::1,443
89.185.81.54,443
194.59.9.13,443
152.53.200.174,443
89.185.85.33,443
2a12:5940:9468::2,443
85.192.41.240,8443
2a0b:4140:d340::2,8443
147.45.71.114,443
138.124.109.23,443
2a0b:4140:d76f::2,443
79.137.205.162,443
152.53.200.164,443
144.31.221.89,8443
152.53.141.20,443
2a0a:4cc0:c1:c6f::2,443
162.19.245.204,2053
2001:41d0:701:1100::5c0b,2053
62.60.217.230,443
2a12:5940:a796::2,443
188.244.117.27,443
2a0e:dc0:6:12b7::1,443
185.250.180.68,443
2a0d:6c2:27:210::,443
158.180.49.11,2053
194.59.9.19,443
45.143.5.252,8443
2605:e440:9::1c6,8443
95.163.176.35,443
2a12:5940:6186::2,443
152.53.60.131,443
146.70.20.107,443
138.124.90.126,443
2a12:5940:5746::2,443
193.233.208.11,443
2a0b:4140:dfea::2,443
140.238.208.240,443
194.59.9.21,443
138.124.33.174,443
2a0b:4141:820:1789::2,443
85.192.29.7,8443
2a0b:4140:d215::2,8443
157.230.107.183,443
2a03:b0c0:3:f0:0:2:b34:e000,443
146.185.166.99,443
2a03:b0c0:0:1051::22f5:1000,443
94.159.106.60,8443
2a0b:4142:99c::2,8443
104.248.17.101,443
144.31.77.92,8443
2a01:ecc0:40:1ea5::2,8443
152.53.200.178,443
94.159.99.131,443
2a0b:4142:548::2,443
94.159.105.148,443
2a0b:4142:906::2,443
109.107.181.47,443
94.159.102.149,8443
169.40.32.140,2053
94.159.98.23,2053
165.232.79.147,443
2a03:b0c0:3:f0:0:1:f557:8000,443
213.93.6.148,443
2001:1c00:d708:8100:c973:1b19:ee31:c8af,443
152.53.200.15,443
103.63.30.73,443
2a0e:dc0:6:8ba1::1,443
109.122.197.198,443
193.58.122.160,443
45.13.238.240,443
2a0e:97c0:711:155::1,443
103.63.30.230,443
2a0e:dc0:6:8c44::1,443
68.183.77.241,443
62.60.157.23,443
2a01:e5c0:22cc::2,443
77.221.153.52,8443
2a0b:4140:5442::2,8443
86.85.179.152,443
2a02:a448:86a3:0:2ecf:67ff:fed2:90a5,443
38.242.218.31,443
2a02:c207:2272:2574::1,443
152.67.70.113,2053
46.226.162.57,443
2a0b:4140:106c::2,443
77.110.106.91,8443
2a01:e5c0:235e::2,8443
152.53.200.225,443
144.31.97.135,443
195.201.151.71,443
2a01:4f8:1c19:11f5::1,443
162.249.124.46,443
2.26.110.36,443
94.159.106.11,443
178.105.95.125,443
2a01:4f8:1c18:a3dd::1,443
94.159.105.138,8443
178.105.143.123,443
2a01:4f8:1c18:e566::1,443
94.159.97.37,443
2a0b:4142:df::2,443
185.138.89.45,2053
109.120.140.45,443
2a12:5940:abc6::2,443
62.60.217.133,8443
94.159.100.154,443
2a0b:4142:7cb::2,443
85.4.221.234,443
2a02:1210:8808:2000:f55d:b70:5d03:143,443
77.110.103.101,443
2a12:5940:119c::2,443
62.60.247.217,443
2a12:5940:1743::2,443
85.192.41.76,8443
2a01:e5c0:4fd7::2,8443
194.59.9.8,443
49.13.73.56,8443
2a01:4f8:c012:60f0::1,8443
64.188.112.1,443
2a01:ecc0:40:1a2::2,443
89.221.219.195,443
2a02:2b88:2:8c3::1,443
165.22.88.226,443
2a03:b0c0:3:f0:0:1:e1cc:2000,443
108.165.236.6,443
164.92.207.203,443
2a03:b0c0:3:f0:0:1:9279:d000,443
144.31.121.223,443
2a01:ecc0:200:173e::2,443
185.236.26.30,443
2.59.219.90,443
2a0f:5f45:555::9f,443
77.110.116.229,443
2a12:5940:563c::2,443
138.124.93.120,443
2a12:5940:9494::2,443
134.209.230.176,443
2a03:b0c0:3:f0:0:2:3b31:e000,443
94.159.106.212,443
2a0b:4142:9d4::2,443
76.164.201.107,443
64.226.99.166,443
2a03:b0c0:3:f0:0:1:fddd:f000,443
46.249.101.235,8443
2a14:7981:467:4dd::,8443
138.124.89.3,443
2a01:e5c0:4919::2,443
152.53.200.115,443
193.233.210.127,443
2a12:5940:28eb::2,443
91.107.254.128,443
195.133.92.20,443
2605:e440:30::1:213,443
45.150.33.143,443
2a12:5940:3ed0::2,443
95.181.162.4,8443
2a0b:4140:d513::2,8443
85.192.41.6,443
152.53.200.78,443
31.77.201.20,443
185.137.122.2,443
2a02:c207:2291:2149::1,443
109.122.198.64,443
2a0b:4141:820:494::2,443
213.165.42.98,2087
2a0b:4140:b60c::2,2087
207.154.233.176,443
2a03:b0c0:3:f0:0:1:fd66:3000,443
193.233.232.194,443
2a12:5940:5b55::2,443
77.221.153.205,2096
2a01:e5c0:2983::2,2096
23.88.44.187,443
2a01:4f8:c17:7ef7::1,443
85.192.42.94,443
2a12:5940:5cd4::2,443
49.13.50.94,8443
2a01:4f8:1c17:4d07::1,8443
76.164.202.189,443
164.92.240.12,443
94.159.105.109,443
2a0b:4142:87b::2,443
94.159.109.252,443
2a0b:4142:12d7::2,443
80.211.206.36,443
2001:15e8:110:7d00::2cf,443
85.192.60.129,443
2a12:5940:2954::2,443
77.221.155.180,443
2a12:5940:1a6d::2,443
185.218.19.143,2053
2a0d:6c2:26:376::,2053
128.140.32.214,8443
2a01:4f8:1c1a:a86c::1,8443
152.53.200.202,443
139.59.152.97,443
195.74.93.39,443
77.239.103.224,443
2a01:ecc0:200:62d::2,443
79.137.204.238,8443
2a12:5940:204d::2,8443
82.38.135.128,443
207.211.153.234,443
2603:c023:c000:2d22:ceb0:54bb:ee50:da9a,443
209.38.195.59,443
2a03:b0c0:3:f0:0:1:f025:4000,443
116.202.132.205,443
2a01:4f8:231:4c65::2,443
91.108.251.61,8443
188.241.219.149,8443
89.169.53.88,443
2a12:5940:9a4a::2,443
144.31.233.89,443
2a12:bec4:1de0:102::2,443
31.76.113.164,443
2.26.112.129,443
2a01:ecc0:40:2377::2,443
195.201.21.127,8443
2a01:4f8:c2c:9383::1,8443
91.110.209.112,443
2.27.8.104,443
2a01:ecc0:200:1662::2,443
152.53.200.193,443
213.21.241.84,443
2a01:ecc0:40:244::2,443
132.243.175.211,8443
2a0f:5f45:565::dd,8443
176.124.198.1,443
2a12:5940:10cf::2,443
62.60.156.141,8443
2a0b:4140:533e::2,8443
185.125.100.187,443
2a12:5940:1d64::2,443
165.22.87.79,443
2a03:b0c0:3:f0:0:2:df0:c000,443
194.59.9.30,443
83.168.78.129,443
2a01:96e0:0:545:1::25c,443
62.60.244.97,443
2a01:e5c0:451f::2,443
178.236.248.119,443
2a12:5940:305c::2,443
85.192.60.80,443
185.125.100.144,2053
88.198.82.148,443
116.202.9.203,443
2a01:4f8:c013:2bbe::1,443
146.103.100.147,443
2a14:1e00:3:30c::,443
178.105.164.161,443
2a01:4f8:1c1b:7aee::1,443
138.124.108.235,443
2a0b:4140:de82::2,443
144.31.122.83,443
2a12:bec4:1de0:38b::2,443
78.46.163.160,443
2a01:4f8:1c18:fdac::1,443
83.147.253.194,443
2a01:e5c0:401a::2,443
95.163.152.96,8443
2a01:e5c0:2945::2,8443
194.76.173.22,2053
167.233.68.124,443
2.26.134.92,443
2a0d:6c2:17:10aa::,443
144.31.122.120,443
194.59.9.27,443
88.198.82.149,443
146.103.96.54,443
88.198.82.153,443
178.104.98.52,443
2a01:4f8:1c18:9da0::1,443
46.224.207.178,8443
2a01:4f8:1c19:16a9::1,8443
193.233.232.144,443
2a12:5940:5a94::2,443
79.137.199.252,443
2a01:e5c0:4d60::2,443
141.95.41.46,443
2001:41d0:701:1100::cfdc,443
209.38.223.55,443
2a03:b0c0:3:f0:0:1:e49d:e000,443
195.201.152.120,443
151.247.197.43,443
79.137.198.76,2053
2a01:e5c0:4ef8::2,2053
176.124.204.57,2053
38.180.165.140,443
2a00:c98:2021::3:0:2,443
85.190.99.65,443
2001:880:0:21::3e3,443
185.125.100.160,443
2a12:5940:209d::2,443
81.2.236.23,443
2001:15e8:110:7d00::853,443
194.59.9.16,443
104.248.42.90,443
2a03:b0c0:3:f0:0:2:ce8:7000,443
31.76.75.115,443
2a0d:d940:1a:18da::2,443
64.226.107.228,443
2a03:b0c0:3:f0:0:1:9e72:d000,443
138.124.113.164,443
2a0b:4140:dd08::2,443
140.238.170.32,443
85.192.60.22,443
2a12:5940:2290::2,443
37.120.168.235,2053
2a03:4000:6:5f3c:9463:42ff:fecc:a8e7,2053
144.31.123.104,443
2a12:bec4:1de0:5e::2,443
193.181.213.198,443
193.181.215.4,8443
2a0f:f01:208:705::,8443
88.218.78.20,2096
31.76.113.157,443
194.59.9.15,443
79.132.141.96,443
2a00:bd80:a176:10:442::1,443
103.63.30.163,443
178.104.59.23,443
2a01:4f8:1c19:3308::1,443
46.101.177.198,443
194.156.154.143,443
2a12:8d02:2100:136:26a3:f0ff:fe45:14a7,443
165.227.172.171,443
2a03:b0c0:3:f0:0:2:29a0:8000,443
152.53.200.69,443
178.104.210.196,443
2a01:4f8:c014:1271::1,443
141.227.158.122,443
2001:41d0:ab05::4:0:571,443
93.92.112.216,443
2a0f:f01:212:d9::,443
161.35.200.194,443
2a03:b0c0:3:f0:0:2:13ef:f000,443
157.230.106.134,2083
2a03:b0c0:3:f0:0:2:8d10:4000,2083
45.221.115.92,2096
217.154.237.115,443
159.69.245.32,443
2a01:4f8:c17:7c93::1,443
213.176.74.102,443
2a12:5940:2010::2,443
